"aaNumber","year","monthYear","sequenceNumber","sequenceStartDate","base","sequenceEquipmentType","uuid","dutyPeriodNumber","flightNumber","departureStationIata","departureStationIcao","departureStationTz","outDateTimeUTC","outDateUTC","outTimeUTC","outDateTimeLCL","outDateLCL","outTimeLCL","arrivalStationIata","arrivalStationIcao","arrivalStationTz","inDateTimeUTC","inDateUTC","inTimeUTC","inDateTimeLCL","inDateLCL","inTimeLCL","fly","legGreater","actualBlock","groundTime","overnightDuration","eqModel","eqNumber","eqType","eqCode","fuelPerformance","departurePerformance","arrivalPerformance","position","delayCode"
"420357","2018  ","APRIL 2018  ","5610","4/12/2018","LAX","320","c2a2d7a9-f900-40f6-94a7-df7e2b1b1706","1","2773","MIA","KMIA","America/New_York","2018-04-13T01:38:00+00:00","2018-04-13","01:38:00","2018-04-12T21:38:00-04:00","2018-04-12","21:38:00","MSY","KMSY","America/Chicago","2018-04-13T03:47:00+00:00","2018-04-13","03:47:00","2018-04-12T23:47:00-04:00","2018-04-12","23:47:00","2:9:0","2:14:0","2:9:0","0:0:0","18:3:0","A319","N008","319","91","-300.00","-7","-12","CA",""
"420357","2018  ","APRIL 2018  ","5610","4/12/2018","LAX","320","ed27eb49-e4f6-465b-8031-1399034f328b","2","661","MSY","KMSY","America/Chicago","2018-04-14T01:04:00+00:00","2018-04-14","01:04:00","2018-04-13T20:04:00-05:00","2018-04-13","20:04:00","CLT","KCLT","America/New_York","2018-04-14T02:57:00+00:00","2018-04-14","02:57:00","2018-04-13T21:57:00-05:00","2018-04-13","21:57:00","1:53:0","2:2:0","1:53:0","0:0:0","14:30:0","","","","67","","","","CA",""
"420357","2018  ","APRIL 2018  ","5610","4/12/2018","LAX","320","16b406d9-868d-4016-a731-ff75ab1d4da2","3","829","STL","KSTL","America/Chicago","2018-04-14T23:17:00+00:00","2018-04-14","23:17:00","2018-04-14T18:17:00-05:00","2018-04-14","18:17:00","LAX","KLAX","America/Los_Angeles","2018-04-15T03:06:00+00:00","2018-04-15","03:06:00","2018-04-14T22:06:00-05:00","2018-04-14","22:06:00","3:49:0","4:11:0","3:49:0","0:0:0","0:0:0","A319","N825","319","92","100.00","112","90","CA",""
"420357","2018  ","APRIL 2018  ","6059","4/19/2018","LAX","320","b83375d6-72dc-4a63-863a-0d63d9d70def","1","2489","LAX","KLAX","America/Los_Angeles","2018-04-19T18:47:00+00:00","2018-04-19","18:47:00","2018-04-19T11:47:00-07:00","2018-04-19","11:47:00","DFW","KDFW","America/Chicago","2018-04-19T21:45:00+00:00","2018-04-19","21:45:00","2018-04-19T14:45:00-07:00","2018-04-19","14:45:00","2:58:0","3:12:0","2:58:0","2:1:0","0:0:0","A321","N899","321","76","400.00","12","-2","CA",""
"420357","2018  ","APRIL 2018  ","6059","4/19/2018","LAX","320","72ee5e04-42ae-4fce-8e14-7259ba6e26aa","1","1734","DFW","KDFW","America/Chicago","2018-04-19T23:46:00+00:00","2018-04-19","23:46:00","2018-04-19T18:46:00-05:00","2018-04-19","18:46:00","MEM","KMEM","America/Chicago","2018-04-20T01:27:00+00:00","2018-04-20","01:27:00","2018-04-19T20:27:00-05:00","2018-04-19","20:27:00","1:41:0","1:41:0","1:41:0","0:0:0","18:28:0","A319","N767","319","92","400.00","1","8","CA",""
"420357","2018  ","APRIL 2018  ","6059","4/19/2018","LAX","320","bc0bca45-e639-4c63-9349-ed450ab21b21","2","808","MEM","KMEM","America/Chicago","2018-04-20T21:33:00+00:00","2018-04-20","21:33:00","2018-04-20T16:33:00-05:00","2018-04-20","16:33:00","CLT","KCLT","America/New_York","2018-04-20T23:23:00+00:00","2018-04-20","23:23:00","2018-04-20T18:23:00-05:00","2018-04-20","18:23:00","1:50:0","1:51:0","1:50:0","2:42:0","0:0:0","A319","N819","319","92","-200.00","8","7","CA",""
"420357","2018  ","APRIL 2018  ","6059","4/19/2018","LAX","320","bc1d65c3-680f-4cc0-8bc5-67ec6ed63b82","2","1717","CLT","KCLT","America/New_York","2018-04-21T02:05:00+00:00","2018-04-21","02:05:00","2018-04-20T22:05:00-04:00","2018-04-20","22:05:00","FLL","KFLL","America/New_York","2018-04-21T03:52:00+00:00","2018-04-21","03:52:00","2018-04-20T23:52:00-04:00","2018-04-20","23:52:00","1:47:0","1:53:0","1:47:0","0:0:0","11:12:0","A321","N543","321","77","0.00","-4","-10","CA",""
"420357","2018  ","APRIL 2018  ","6059","4/19/2018","LAX","320","8fed361f-474f-44ff-8fd2-0b639c8b3580","3","1937","FLL","KFLL","America/New_York","2018-04-21T16:05:00+00:00","2018-04-21","16:05:00","2018-04-21T12:05:00-04:00","2018-04-21","12:05:00","CLT","KCLT","America/New_York","2018-04-21T16:05:00+00:00","2018-04-21","16:05:00","2018-04-21T12:05:00-04:00","2018-04-21","12:05:00","0:0:0","0:0:0","0:0:0","2:49:0","0:0:0","A321","N919","321","AA","400.00","1","","DH",""
"420357","2018  ","APRIL 2018  ","6059","4/19/2018","LAX","320","79535937-3f97-40f8-be6b-1b1e98d23f90","3","1773","CLT","KCLT","America/New_York","2018-04-21T20:57:00+00:00","2018-04-21","20:57:00","2018-04-21T16:57:00-04:00","2018-04-21","16:57:00","LAX","KLAX","America/Los_Angeles","2018-04-22T01:47:00+00:00","2018-04-22","01:47:00","2018-04-21T21:47:00-04:00","2018-04-21","21:47:00","4:50:0","5:33:0","4:50:0","0:0:0","0:0:0","A321","N507","321","77","900.00","42","-1","CA",""
"420357","2018  ","APRIL 2018  ","5543","4/27/2018","LAX","320","3eb71cf8-d66b-4e38-990a-d02009ba8a10","1","1071","LAX","KLAX","America/Los_Angeles","2018-04-27T07:41:00+00:00","2018-04-27","07:41:00","2018-04-27T00:41:00-07:00","2018-04-27","00:41:00","DFW","KDFW","America/Chicago","2018-04-27T10:38:00+00:00","2018-04-27","10:38:00","2018-04-27T03:38:00-07:00","2018-04-27","03:38:00","2:57:0","3:1:0","2:57:0","0:0:0","0:0:0","A321","N869","321","76","-200.00","-4","-8","CA",""
"420357","2018  ","MAY 2018  ","31150","5/7/2018","LAX","320","a8127dd8-841d-4dcc-b76d-7b64c9d39fdd","1","2083","LAX","KLAX","America/Los_Angeles","2018-05-07T18:27:00+00:00","2018-05-07","18:27:00","2018-05-07T11:27:00-07:00","2018-05-07","11:27:00","PHL","KPHL","America/New_York","2018-05-07T23:49:00+00:00","2018-05-07","23:49:00","2018-05-07T16:49:00-07:00","2018-05-07","16:49:00","5:22:0","5:30:0","5:22:0","0:0:0","11:17:0","","N852","","75","600.00","182","174","CA",""
"420357","2018  ","MAY 2018  ","31150","5/7/2018","LAX","320","555ab992-e1cb-4171-ae20-aa4103385bf4","2","781","PHL","KPHL","America/New_York","2018-05-08T12:02:00+00:00","2018-05-08","12:02:00","2018-05-08T08:02:00-04:00","2018-05-08","08:02:00","LAX","KLAX","America/Los_Angeles","2018-05-08T12:02:00+00:00","2018-05-08","12:02:00","2018-05-08T08:02:00-04:00","2018-05-08","08:02:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","A321","N157","321","AA","1400.00","-4","-43","DH",""
"420357","2018  ","MAY 2018  ","5594","5/11/2018","LAX","320","636ffee3-5bb7-4c20-a9c3-734c69b3277e","1","2654","LAX","KLAX","America/Los_Angeles","2018-05-11T21:23:00+00:00","2018-05-11","21:23:00","2018-05-11T14:23:00-07:00","2018-05-11","14:23:00","YYZ","CYYZ","America/Toronto","2018-05-12T02:02:00+00:00","2018-05-12","02:02:00","2018-05-11T19:02:00-07:00","2018-05-11","19:02:00","4:39:0","5:14:0","4:39:0","0:0:0","18:53:0","A319","N026","319","91","-100.00","353","318","CA",""
"420357","2018  ","MAY 2018  ","5594","5/11/2018","LAX","320","1d9b781f-81d7-41f0-8c84-8576d42b9aa5","2","2671","YYZ","CYYZ","America/Toronto","2018-05-12T22:16:00+00:00","2018-05-12","22:16:00","2018-05-12T18:16:00-04:00","2018-05-12","18:16:00","LAX","KLAX","America/Los_Angeles","2018-05-13T03:49:00+00:00","2018-05-13","03:49:00","2018-05-12T23:49:00-04:00","2018-05-12","23:49:00","5:33:0","5:33:0","5:33:0","0:0:0","0:0:0","A319","N026","319","91","1900.00","-9","-9","CA",""
"420357","2018  ","MAY 2018  ","31173","5/17/2018","LAX","320","44a9fc4b-8ab7-48a5-a5a0-56acec9cd9a9","1","2442","LAX","KLAX","America/Los_Angeles","2018-05-17T12:56:00+00:00","2018-05-17","12:56:00","2018-05-17T05:56:00-07:00","2018-05-17","05:56:00","ORD","KORD","America/Chicago","2018-05-17T12:56:00+00:00","2018-05-17","12:56:00","2018-05-17T05:56:00-07:00","2018-05-17","05:56:00","0:0:0","0:0:0","0:0:0","1:37:0","0:0:0","","N861","","AA","1300.00","-4","-38","DH",""
"420357","2018  ","MAY 2018  ","31173","5/17/2018","LAX","320","d9031188-52f1-47d9-a8e7-3e1c9b19fe41","1","2223","ORD","KORD","America/Chicago","2018-05-17T18:19:00+00:00","2018-05-17","18:19:00","2018-05-17T13:19:00-05:00","2018-05-17","13:19:00","LAX","KLAX","America/Los_Angeles","2018-05-17T22:33:00+00:00","2018-05-17","22:33:00","2018-05-17T17:33:00-05:00","2018-05-17","17:33:00","4:14:0","4:35:0","4:14:0","0:0:0","0:0:0","","N861","","75","700.00","-6","-27","CA",""
"420357","2018  ","MAY 2018  ","5622","5/18/2018","LAX","320","37c0e3cc-b08f-47ce-bd44-bbedea2ff5e2","1","491","LAX","KLAX","America/Los_Angeles","2018-05-18T18:06:00+00:00","2018-05-18","18:06:00","2018-05-18T11:06:00-07:00","2018-05-18","11:06:00","PHX","KPHX","America/Phoenix","2018-05-18T19:47:00+00:00","2018-05-18","19:47:00","2018-05-18T12:47:00-07:00","2018-05-18","12:47:00","1:41:0","1:41:0","1:41:0","1:8:0","0:0:0","A320","N650","320","29","-600.00","57","64","CA",""
"420357","2018  ","MAY 2018  ","5622","5/18/2018","LAX","320","03529532-f4eb-48ef-9aa6-35468eab8fd1","1","2023","PHX","KPHX","America/Phoenix","2018-05-18T20:55:00+00:00","2018-05-18","20:55:00","2018-05-18T13:55:00-07:00","2018-05-18","13:55:00","LAX","KLAX","America/Los_Angeles","2018-05-18T22:13:00+00:00","2018-05-18","22:13:00","2018-05-18T15:13:00-07:00","2018-05-18","15:13:00","1:18:0","1:32:0","1:18:0","1:44:0","0:0:0","A321","N165","321","77","300.00","","-14","CA",""
"420357","2018  ","MAY 2018  ","5622","5/18/2018","LAX","320","15e8e6d5-223a-4400-9f84-07a6d4a33b21","1","421","LAX","KLAX","America/Los_Angeles","2018-05-18T23:57:00+00:00","2018-05-18","23:57:00","2018-05-18T16:57:00-07:00","2018-05-18","16:57:00","LAS","KLAS","America/Los_Angeles","2018-05-19T01:12:00+00:00","2018-05-19","01:12:00","2018-05-18T18:12:00-07:00","2018-05-18","18:12:00","1:15:0","1:16:0","1:15:0","0:57:0","0:0:0","A321","N190","321","77","900.00","-3","-4","CA",""
"420357","2018  ","MAY 2018  ","5622","5/18/2018","LAX","320","825acaa7-c273-424b-a14f-7b0f38503212","1","421","LAS","KLAS","America/Los_Angeles","2018-05-19T02:09:00+00:00","2018-05-19","02:09:00","2018-05-18T19:09:00-07:00","2018-05-18","19:09:00","LAX","KLAX","America/Los_Angeles","2018-05-19T03:25:00+00:00","2018-05-19","03:25:00","2018-05-18T20:25:00-07:00","2018-05-18","20:25:00","1:16:0","1:25:0","1:16:0","0:0:0","0:0:0","A321","N190","321","77","300.00","3","-6","CA",""
"420357","2018  ","MAY 2018  ","5610","5/23/2018","LAX","320","aea9edee-7a1d-47a5-94e6-ad2f453d6908","1","283","LAX","KLAX","America/Los_Angeles","2018-05-23T16:50:00+00:00","2018-05-23","16:50:00","2018-05-23T09:50:00-07:00","2018-05-23","09:50:00","HNL","PHNL","Pacific/Honolulu","2018-05-23T22:45:00+00:00","2018-05-23","22:45:00","2018-05-23T15:45:00-07:00","2018-05-23","15:45:00","5:55:0","6:6:0","5:55:0","0:0:0","24:10:0","","N860","","75","-300.00","5","-6","CA",""
"420357","2018  ","MAY 2018  ","5610","5/23/2018","LAX","320","f303d0b0-4db7-445f-a79d-73cccdcd4e2f","2","284","HNL","PHNL","Pacific/Honolulu","2018-05-25T00:23:00+00:00","2018-05-25","00:23:00","2018-05-24T14:23:00-10:00","2018-05-24","14:23:00","LAX","KLAX","America/Los_Angeles","2018-05-25T05:48:00+00:00","2018-05-25","05:48:00","2018-05-24T19:48:00-10:00","2018-05-24","19:48:00","5:25:0","5:46:0","5:25:0","0:0:0","0:0:0","","N862","","75","-300.00","-2","-23","CA",""
"420357","2018  ","JUNE 2018  ","5557","6/2/2018","LAX","320","a551dc12-0784-4fc2-8e84-87e0468ece18","1","2440","LAX","KLAX","America/Los_Angeles","2018-06-02T18:27:00+00:00","2018-06-02","18:27:00","2018-06-02T11:27:00-07:00","2018-06-02","11:27:00","DFW","KDFW","America/Chicago","2018-06-02T21:39:00+00:00","2018-06-02","21:39:00","2018-06-02T14:39:00-07:00","2018-06-02","14:39:00","3:12:0","3:13:0","3:12:0","0:0:0","19:22:0","A321","N890","321","76","-300.00","-3","-4","CA",""
"420357","2018  ","JUNE 2018  ","5557","6/2/2018","LAX","320","ef84b394-937d-457c-acf7-ebe9ba23a247","2","2433","DFW","KDFW","America/Chicago","2018-06-03T18:03:00+00:00","2018-06-03","18:03:00","2018-06-03T13:03:00-05:00","2018-06-03","13:03:00","MCO","KMCO","America/New_York","2018-06-03T18:03:00+00:00","2018-06-03","18:03:00","2018-06-03T13:03:00-05:00","2018-06-03","13:03:00","0:0:0","0:0:0","0:0:0","0:54:0","0:0:0","A321","N883","321","AA","400.00","2","8","DH",""
"420357","2018  ","JUNE 2018  ","5557","6/2/2018","LAX","320","5cc69e22-00a3-4dab-b190-0eaee6af0024","2","2465","MCO","KMCO","America/New_York","2018-06-03T21:40:00+00:00","2018-06-03","21:40:00","2018-06-03T17:40:00-04:00","2018-06-03","17:40:00","DFW","KDFW","America/Chicago","2018-06-04T00:28:00+00:00","2018-06-04","00:28:00","2018-06-03T20:28:00-04:00","2018-06-03","20:28:00","2:48:0","3:3:0","2:48:0","3:56:0","0:0:0","A321","N883","321","76","400.00","","-15","CA",""
"420357","2018  ","JUNE 2018  ","5557","6/2/2018","LAX","320","6cac741b-d42e-4e7a-82f0-6ba540704e97","2","1142","DFW","KDFW","America/Chicago","2018-06-04T04:24:00+00:00","2018-06-04","04:24:00","2018-06-03T23:24:00-05:00","2018-06-03","23:24:00","ORD","KORD","America/Chicago","2018-06-04T06:36:00+00:00","2018-06-04","06:36:00","2018-06-04T01:36:00-05:00","2018-06-04","01:36:00","2:12:0","2:20:0","2:12:0","0:0:0","10:19:0","A321","N883","321","76","400.00","159","151","CA",""
"420357","2018  ","JUNE 2018  ","5557","6/2/2018","LAX","320","951d3eb7-0bb3-4d16-9c15-88077515d4c1","3","2223","ORD","KORD","America/Chicago","2018-06-04T18:24:00+00:00","2018-06-04","18:24:00","2018-06-04T13:24:00-05:00","2018-06-04","13:24:00","LAX","KLAX","America/Los_Angeles","2018-06-04T22:29:00+00:00","2018-06-04","22:29:00","2018-06-04T17:29:00-05:00","2018-06-04","17:29:00","4:5:0","4:31:0","4:5:0","0:0:0","0:0:0","","N854","","75","200.00","-1","-27","CA",""
"420357","2018  ","JUNE 2018  ","5713","6/8/2018","LAX","320","feef09ec-36a7-4975-bf47-882727f00763","1","1628","LAX","KLAX","America/Los_Angeles","2018-06-08T22:37:00+00:00","2018-06-08","22:37:00","2018-06-08T15:37:00-07:00","2018-06-08","15:37:00","BOS","KBOS","America/New_York","2018-06-09T04:03:00+00:00","2018-06-09","04:03:00","2018-06-08T21:03:00-07:00","2018-06-08","21:03:00","5:26:0","5:35:0","5:26:0","0:0:0","15:4:0","A321","N875","321","76","-100.00","-8","-17","CA",""
"420357","2018  ","JUNE 2018  ","5713","6/8/2018","LAX","320","ab8d5159-2835-48de-8b37-119d3b9dd912","2","575","BOS","KBOS","America/New_York","2018-06-09T20:34:00+00:00","2018-06-09","20:34:00","2018-06-09T16:34:00-04:00","2018-06-09","16:34:00","PHL","KPHL","America/New_York","2018-06-09T22:17:00+00:00","2018-06-09","22:17:00","2018-06-09T18:17:00-04:00","2018-06-09","18:17:00","1:43:0","1:44:0","1:43:0","4:5:0","0:0:0","A321","N567","321","77","-800.00","-3","-4","CA",""
"420357","2018  ","JUNE 2018  ","5713","6/8/2018","LAX","320","4a4ce520-124c-470a-a0e9-5a0b512cd172","2","1892","PHL","KPHL","America/New_York","2018-06-10T02:22:00+00:00","2018-06-10","02:22:00","2018-06-09T22:22:00-04:00","2018-06-09","22:22:00","IAH","KIAH","America/Chicago","2018-06-10T05:54:00+00:00","2018-06-10","05:54:00","2018-06-10T01:54:00-04:00","2018-06-10","01:54:00","3:32:0","3:32:0","3:32:0","0:0:0","12:14:0","A320","N109","320","73","-200.00","122","122","CA",""
"420357","2018  ","JUNE 2018  ","5713","6/8/2018","LAX","320","81398d2d-15ae-42ca-863b-b572e8707d0f","3","866","IAH","KIAH","America/Chicago","2018-06-10T19:07:00+00:00","2018-06-10","19:07:00","2018-06-10T14:07:00-05:00","2018-06-10","14:07:00","LAX","KLAX","America/Los_Angeles","2018-06-10T19:07:00+00:00","2018-06-10","19:07:00","2018-06-10T14:07:00-05:00","2018-06-10","14:07:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","A319","N816","319","AA","600.00","-1","-12","DH",""
"420357","2018  ","JUNE 2018  ","5823","6/17/2018","LAX","320","d42fa4e3-c9ff-4002-9ece-0dd71fbd813a","1","147","LAX","KLAX","America/Los_Angeles","2018-06-17T22:48:00+00:00","2018-06-17","22:48:00","2018-06-17T15:48:00-07:00","2018-06-17","15:48:00","DFW","KDFW","America/Chicago","2018-06-18T01:45:00+00:00","2018-06-18","01:45:00","2018-06-17T18:45:00-07:00","2018-06-17","18:45:00","2:57:0","3:11:0","2:57:0","1:51:0","0:0:0","A321","N998","321","76","-400.00","-2","-16","CA",""
"420357","2018  ","JUNE 2018  ","5823","6/17/2018","LAX","320","6775b240-0f2f-431b-8a94-0c6a0a9acc37","1","2585","DFW","KDFW","America/Chicago","2018-06-18T03:36:00+00:00","2018-06-18","03:36:00","2018-06-17T22:36:00-05:00","2018-06-17","22:36:00","ORD","KORD","America/Chicago","2018-06-18T05:47:00+00:00","2018-06-18","05:47:00","2018-06-18T00:47:00-05:00","2018-06-18","00:47:00","2:11:0","2:17:0","2:11:0","0:0:0","14:53:0","A321","N890","321","76","700.00","1","-5","CA",""
"420357","2018  ","JUNE 2018  ","5823","6/17/2018","LAX","320","64832177-c7ba-4081-9a7f-2d1dda04bd1c","2","2364","ORD","KORD","America/Chicago","2018-06-18T23:24:00+00:00","2018-06-18","23:24:00","2018-06-18T18:24:00-05:00","2018-06-18","18:24:00","LAX","KLAX","America/Los_Angeles","2018-06-19T04:10:00+00:00","2018-06-19","04:10:00","2018-06-18T23:10:00-05:00","2018-06-18","23:10:00","4:46:0","4:46:0","4:46:0","0:0:0","0:0:0","","N853","","75","500.00","74","91","CA",""
"420357","2018  ","JUNE 2018  ","31089","6/20/2018","LAX","320","008c5785-d01c-4afe-b5d2-6679d0295292","1","1366","LAX","KLAX","America/Los_Angeles","2018-06-20T15:37:00+00:00","2018-06-20","15:37:00","2018-06-20T08:37:00-07:00","2018-06-20","08:37:00","LAS","KLAS","America/Los_Angeles","2018-06-20T17:07:00+00:00","2018-06-20","17:07:00","2018-06-20T10:07:00-07:00","2018-06-20","10:07:00","1:30:0","1:30:0","1:30:0","0:52:0","0:0:0","","N856","","75","200.00","-3","2","CA",""
"420357","2018  ","JUNE 2018  ","31089","6/20/2018","LAX","320","cda1c405-c88f-4e3f-9c4b-ad33769cc505","1","1366","LAS","KLAS","America/Los_Angeles","2018-06-20T17:59:00+00:00","2018-06-20","17:59:00","2018-06-20T10:59:00-07:00","2018-06-20","10:59:00","LAX","KLAX","America/Los_Angeles","2018-06-20T19:04:00+00:00","2018-06-20","19:04:00","2018-06-20T12:04:00-07:00","2018-06-20","12:04:00","1:5:0","1:29:0","1:5:0","0:0:0","0:0:0","","N856","","75","100.00","","-24","CA",""
"420357","2018  ","JUNE 2018  ","31076","6/23/2018","LAX","320","cbc122d2-13de-41fe-af0e-09fcb1232afc","1","899","LAX","KLAX","America/Los_Angeles","2018-06-23T23:40:00+00:00","2018-06-23","23:40:00","2018-06-23T16:40:00-07:00","2018-06-23","16:40:00","PHX","KPHX","America/Phoenix","2018-06-23T23:40:00+00:00","2018-06-23","23:40:00","2018-06-23T16:40:00-07:00","2018-06-23","16:40:00","0:0:0","0:0:0","0:0:0","2:10:0","0:0:0","A321","N557","321","AA","0.00","","15","DH",""
"420357","2018  ","JUNE 2018  ","31076","6/23/2018","LAX","320","b293152c-24b6-45c9-8a55-8e429d0d6676","1","1681","PHX","KPHX","America/Phoenix","2018-06-24T03:32:00+00:00","2018-06-24","03:32:00","2018-06-23T20:32:00-07:00","2018-06-23","20:32:00","SEA","KSEA","America/Los_Angeles","2018-06-24T06:27:00+00:00","2018-06-24","06:27:00","2018-06-23T23:27:00-07:00","2018-06-23","23:27:00","2:55:0","2:59:0","2:55:0","0:0:0","14:0:0","A321","N173","321","77","700.00","-3","-7","CA",""
"420357","2018  ","JUNE 2018  ","31076","6/23/2018","LAX","320","4b7a8204-3484-4d29-abc4-23efec6c7e4f","2","500","SEA","KSEA","America/Los_Angeles","2018-06-24T22:01:00+00:00","2018-06-24","22:01:00","2018-06-24T15:01:00-07:00","2018-06-24","15:01:00","PHX","KPHX","America/Phoenix","2018-06-25T00:37:00+00:00","2018-06-25","00:37:00","2018-06-24T17:37:00-07:00","2018-06-24","17:37:00","2:36:0","2:51:0","2:36:0","2:11:0","0:0:0","A320","N667","320","29","-100.00","4","-11","CA",""
"420357","2018  ","JUNE 2018  ","31076","6/23/2018","LAX","320","9e188b95-7b58-480d-8db0-04126c62dc45","2","1951","PHX","KPHX","America/Phoenix","2018-06-25T02:48:00+00:00","2018-06-25","02:48:00","2018-06-24T19:48:00-07:00","2018-06-24","19:48:00","OMA","KOMA","America/Chicago","2018-06-25T05:24:00+00:00","2018-06-25","05:24:00","2018-06-24T22:24:00-07:00","2018-06-24","22:24:00","2:36:0","2:36:0","2:36:0","0:0:0","12:27:0","A319","N764","319","92","200.00","51","57","CA",""
"420357","2018  ","JUNE 2018  ","31076","6/23/2018","LAX","320","aa542bfe-9b66-4825-9281-8143b82efe58","3","613","OMA","KOMA","America/Chicago","2018-06-25T19:14:00+00:00","2018-06-25","19:14:00","2018-06-25T14:14:00-05:00","2018-06-25","14:14:00","PHX","KPHX","America/Phoenix","2018-06-25T21:46:00+00:00","2018-06-25","21:46:00","2018-06-25T16:46:00-05:00","2018-06-25","16:46:00","2:32:0","2:46:0","2:32:0","3:6:0","0:0:0","A319","N840","319","92","200.00","-7","-21","CA",""
"420357","2018  ","JUNE 2018  ","31076","6/23/2018","LAX","320","977df030-aec3-4b66-bd71-d1ba808874f4","3","650","PHX","KPHX","America/Phoenix","2018-06-26T00:52:00+00:00","2018-06-26","00:52:00","2018-06-25T17:52:00-07:00","2018-06-25","17:52:00","LAX","KLAX","America/Los_Angeles","2018-06-26T02:08:00+00:00","2018-06-26","02:08:00","2018-06-25T19:08:00-07:00","2018-06-25","19:08:00","1:16:0","1:36:0","1:16:0","0:0:0","0:0:0","A321","N191","321","77","-100.00","52","32","CA",""
"420357","2018  ","JUNE 2018  ","5391","6/26/2018","LAX","320","b136a92b-6f38-4dd4-901d-921930e2b52d","1","445","LAX","KLAX","America/Los_Angeles","2018-06-26T17:22:00+00:00","2018-06-26","17:22:00","2018-06-26T10:22:00-07:00","2018-06-26","10:22:00","PHX","KPHX","America/Phoenix","2018-06-26T18:39:00+00:00","2018-06-26","18:39:00","2018-06-26T11:39:00-07:00","2018-06-26","11:39:00","1:17:0","1:37:0","1:17:0","2:19:0","0:0:0","A320","N658","320","29","-100.00","24","4","CA",""
"420357","2018  ","JUNE 2018  ","5391","6/26/2018","LAX","320","e9272c02-3644-48d7-b794-b20ffaf957b1","1","899","PHX","KPHX","America/Phoenix","2018-06-26T20:58:00+00:00","2018-06-26","20:58:00","2018-06-26T13:58:00-07:00","2018-06-26","13:58:00","LAX","KLAX","America/Los_Angeles","2018-06-26T22:23:00+00:00","2018-06-26","22:23:00","2018-06-26T15:23:00-07:00","2018-06-26","15:23:00","1:25:0","1:37:0","1:25:0","0:0:0","0:0:0","A321","N150","321","77","300.00","-2","-14","CA",""
"420357","2018  ","JULY 2018  ","5959","7/1/2018","LAX","320","8a3587c5-d41d-4975-8098-59b00aac8c7a","1","2800","LAX","KLAX","America/Los_Angeles","2018-07-02T06:52:00+00:00","2018-07-02","06:52:00","2018-07-01T23:52:00-07:00","2018-07-01","23:52:00","LAX","KLAX","America/Los_Angeles","2018-07-02T07:31:00+00:00","2018-07-02","07:31:00","2018-07-02T00:31:00-07:00","2018-07-02","00:31:00","0:39:0","0:0:0","0:39:0","2:10:0","0:0:0","A321","N909","321","76","","-3","","CA",""
